step,win_rate
94,0.0
10138,0.0
20144,0.0
30173,0.0
40229,0.0
50263,0.0
60304,0.0
70400,0.0
80449,0.0
90495,0.0625
100504,0.0
110529,0.53125
120572,0.0
130601,0.0
140607,0.0
150658,0.0
160668,0.0
170722,0.0
180739,0.0
190809,0.0
200860,0.0
210950,0.0
221031,0.0
231041,0.0625
241061,0.0
251157,0.0
261238,0.03125
271288,0.0
281432,0.0
291439,0.0
301495,0.0
311497,0.0
321530,0.0
331578,0.0
341583,0.0
351643,0.03125
361667,0.0
371716,0.0
381792,0.0
391818,0.0
401900,0.0
411926,0.0
421935,0.0
432028,0.0
442075,0.0
452093,0.0
462115,0.0
472218,0.0
482240,0.0
492274,0.0
502302,0.0
512331,0.0
522346,0.0
532407,0.0
542413,0.0
552495,0.0
562538,0.0
572556,0.0625
582593,0.0625
592664,0.0
602754,0.0
612832,0.0
622888,0.0
632914,0.0
642932,0.03125
652965,0.03125
663037,0.0
673074,0.03125
683196,0.0
693225,0.0
703255,0.0
713259,0.0
723270,0.0
733292,0.0
743384,0.0
753419,0.03125
763451,0.03125
773499,0.0
783524,0.0
793535,0.0
803562,0.0
813581,0.0
823600,0.0
833637,0.0
843660,0.0
853775,0.0
863847,0.0
873940,0.0
883995,0.0
894008,0.0
904058,0.0
914087,0.0
924128,0.0
934188,0.0
944191,0.0
954278,0.0
964302,0.0
974327,0.0
984399,0.0
994434,0.0
1004490,0.0
1014536,0.0
1024542,0.0
1034542,0.0
1044545,0.0
1054565,0.0
1064608,0.0
1074636,0.0
1084653,0.0
1094653,0.0
1104732,0.0
1114828,0.03125
1124885,0.0
1134888,0.03125
1144976,0.03125
1154995,0.0
1165038,0.0
1175176,0.0
1185184,0.0
1195299,0.0
1205309,0.0
1215359,0.0
1225391,0.0
1235428,0.0
1245467,0.0
1255509,0.0
1265528,0.0
1275557,0.0
1285578,0.0
1295653,0.0
1305699,0.03125
1315825,0.0
1325949,0.0
1335965,0.0
1345999,0.03125
1356051,0.0
1366086,0.0
1376089,0.0
1386148,0.0
1396176,0.0
1406194,0.0
1416198,0.0
1426234,0.03125
1436250,0.0
1446283,0.03125
1456356,0.0
1466376,0.0
1476392,0.0
1486493,0.0
1496511,0.0
1506620,0.0
1516625,0.0
1526659,0.03125
1536779,0.03125
1546795,0.0625
1556889,0.09375
1566968,0.0
1577038,0.0
1587095,0.0
1597121,0.0625
1607232,0.125
1617267,0.0
1627287,0.0
1637313,0.0
1647322,0.03125
1657351,0.03125
1667392,0.03125
1677418,0.0
1687457,0.0
1697457,0.0
1707479,0.0
1717521,0.0
1727548,0.0625
1737573,0.15625
1747573,0.0
1757591,0.0
1767622,0.03125
1777706,0.03125
1787708,0.0
1797792,0.0
1807829,0.0
1817971,0.0
1827981,0.0
1837995,0.0
1848040,0.0
1858101,0.0625
1868126,0.0
1878264,0.03125
1888264,0.03125
1898378,0.0
1908468,0.0
1918490,0.03125
1928495,0.03125
1938496,0.03125
1948496,0.0
1958599,0.0
1968630,0.0
1978662,0.0
1988679,0.0
1998749,0.03125
2008758,0.0
2018804,0.0
2028947,0.0
2038993,0.0
2049118,0.0
2059161,0.0
2069272,0.0
2079411,0.0
2089516,0.0
2099568,0.0
2109619,0.0
2119632,0.09375
2129758,0.0
2139792,0.03125
2149852,0.03125
2159856,0.03125
2169979,0.03125
2180012,0.03125
2190018,0.03125
2200040,0.03125
2210148,0.03125
2220217,0.1875
2230250,0.03125
2240380,0.15625
2250381,0.0
2260439,0.0625
2270477,0.0
2280560,0.09375
2290603,0.0
2300622,0.0
2310644,0.0625
2320654,0.0625
2330681,0.0625
