step,win_rate
41,0.0
10080,0.0
20093,0.0
30116,0.0
40148,0.0
50257,0.0
60293,0.0
70343,0.03125
80374,0.0
90375,0.0
100436,0.03125
110436,0.0
120456,0.0
130492,0.15625
140549,0.03125
150582,0.03125
160619,0.0
170680,0.0
180680,0.0
190810,0.0
200829,0.03125
210871,0.0
220897,0.03125
230954,0.0
240965,0.0
251105,0.0
261200,0.0
271229,0.125
281276,0.21875
291365,0.0
301396,0.0
311421,0.0
321443,0.03125
331444,0.0
341545,0.0
351635,0.0
361652,0.03125
371667,0.03125
381669,0.0
391678,0.0
401692,0.0
411703,0.25
421758,0.03125
431763,0.0625
441788,0.1875
451806,0.0625
461869,0.09375
471915,0.0
481946,0.03125
492053,0.125
502107,0.0625
512130,0.0
522154,0.125
532202,0.0625
542240,0.0625
552327,0.0
562337,0.03125
572435,0.0
582437,0.0
592446,0.0
602580,0.0
612637,0.0
622713,0.09375
632723,0.03125
642734,0.0625
652863,0.0
662885,0.03125
672886,0.125
682946,0.09375
693057,0.03125
703173,0.15625
713178,0.0
723181,0.03125
733193,0.0
743207,0.0625
753224,0.0625
763226,0.0
773354,0.03125
783372,0.03125
793447,0.0
803485,0.0
813508,0.03125
823514,0.0
833549,0.0
843596,0.0
853658,0.09375
863672,0.0
873694,0.03125
883718,0.03125
893837,0.0625
903868,0.15625
913868,0.0625
923909,0.03125
933962,0.09375
944003,0.0
954043,0.03125
964053,0.09375
974142,0.09375
984153,0.0
994185,0.03125
1004263,0.0625
1014264,0.03125
1024285,0.03125
1034288,0.03125
1044303,0.03125
1054358,0.0
1064382,0.0
1074397,0.15625
1084402,0.03125
1094405,0.03125
1104417,0.03125
1114429,0.03125
1124455,0.0
1134456,0.15625
1144490,0.0
1154525,0.03125
1164637,0.0
1174643,0.0
1184647,0.0
1194656,0.0
1204670,0.0
1214683,0.0
1224768,0.0
1234768,0.0625
1244775,0.09375
1254823,0.0
1264833,0.0
1274954,0.03125
1284969,0.03125
1295004,0.0
1305008,0.0
1315022,0.0
1325096,0.0
1335156,0.0
1345193,0.0625
1355236,0.0625
1365237,0.0
1375248,0.0
1385296,0.0625
1395314,0.0
1405365,0.1875
1415390,0.0
1425410,0.0
1435414,0.0625
1445470,0.0
1455562,0.0
1465572,0.03125
1475572,0.03125
1485600,0.03125
1495629,0.0
1505669,0.03125
1515754,0.03125
1525755,0.0
1535794,0.0
1545813,0.0
1555825,0.0
1565889,0.0
1575923,0.0625
1585994,0.03125
1596009,0.0625
1606021,0.0
1616061,0.0625
1626092,0.0
1636126,0.0
1646200,0.03125
1656209,0.0
1666293,0.0625
1676384,0.0
1686416,0.0
1696492,0.03125
1706527,0.0
1716581,0.0625
1726593,0.0625
1736729,0.125
1746730,0.0
1756739,0.0
1766754,0.09375
1776779,0.03125
1786817,0.03125
1796948,0.0625
1806955,0.03125
1817065,0.0
1827123,0.0
1837155,0.25
1847156,0.0
1857239,0.0625
1867281,0.0625
1877324,0.0625
1887333,0.03125
1897368,0.0
1907380,0.0
1917483,0.09375
1927547,0.0
1937624,0.0
1947734,0.0
1957744,0.0
1967770,0.03125
1977787,0.0
1987842,0.0
1997866,0.0
2007893,0.03125
2017955,0.0
2027971,0.03125
2037996,0.0
2048121,0.15625
2058160,0.03125
2068188,0.0
2078190,0.0
2088197,0.125
2098261,0.03125
2108318,0.0
2118334,0.0
2128347,0.0
2138371,0.0
2148390,0.0
2158392,0.0625
2168412,0.03125
2178415,0.03125
2188446,0.0
2198470,0.1875
2208482,0.0
2218499,0.0625
2228562,0.21875
2238570,0.28125
2248612,0.25
2258684,0.46875
2268692,0.53125
2278695,0.03125
2288710,0.03125
2298733,0.15625
2308753,0.40625
2318778,0.0
2328798,0.125
2338867,0.0
2348898,0.125
2358969,0.0
2368978,0.03125
2379003,0.03125
2389051,0.0
2399083,0.25
2409102,0.0625
2419138,0.125
2429147,0.03125
2439149,0.0
2449157,0.0
2459179,0.03125
2469200,0.03125
2479234,0.03125
2489236,0.1875
2499260,0.4375
2509262,0.03125
2519262,0.1875
2529293,0.03125
2539303,0.6875
2549368,0.1875
2559376,0.3125
2569377,0.1875
2579392,0.03125
2589476,0.21875
2599507,0.46875
2609516,0.28125
2619642,0.03125
2629725,0.40625
2639818,0.15625
2649836,0.15625
2659965,0.0625
2669975,0.34375
2679993,0.15625
2689994,0.71875
2700070,0.09375
2710084,0.03125
2720106,0.03125
2730106,0.0
2740149,0.0
2750195,0.0
2760237,0.03125
2770363,0.03125
2780379,0.03125
2790482,0.0
2800508,0.15625
2810510,0.5
2820523,0.53125
2830549,0.4375
2840584,0.5
2850629,0.4375
