step,win_rate
150,0.0
10193,0.0
20294,0.05
30323,0.0
40350,0.0
50386,0.0
60476,0.0
70486,0.0
80512,0.0
90525,0.0
100534,0.0
110572,0.0
120587,0.0
130595,0.0
140633,0.0
150668,0.0
160689,0.0
170707,0.0
180749,0.0
190811,0.0
200851,0.0
210890,0.0
220899,0.0
230984,0.0
241051,0.0
251099,0.0
261122,0.0
271141,0.0
281169,0.0
291183,0.0
301201,0.0
311218,0.0
321224,0.0
331256,0.0
341278,0.0
351314,0.0
361340,0.0
371349,0.0
381355,0.0
391364,0.0
401409,0.0
411421,0.0
421494,0.0
431571,0.0
441578,0.0
451691,0.0
461704,0.0
471765,0.0
481812,0.0
491915,0.0
501922,0.0
512000,0.0
522097,0.0
532097,0.0
542119,0.0
552161,0.0
562216,0.0
572231,0.0
582290,0.0
592324,0.0
602392,0.0
612479,0.0
622534,0.0
632610,0.0
642663,0.0
652663,0.0
662736,0.0
672810,0.0
682858,0.0
692961,0.0
703073,0.0
713105,0.0
723210,0.0
733215,0.0
743265,0.1
753267,0.0
763283,0.0
773304,0.0
783331,0.0
793392,0.0
803469,0.0
813521,0.0
823551,0.0
833695,0.0
843695,0.0
853708,0.0
863763,0.0
873848,0.0
883891,0.0
893971,0.0
904002,0.0
914013,0.0
924059,0.0
934086,0.0
944113,0.0
954158,0.0
964231,0.0
974235,0.0
984310,0.0
994414,0.0
1004457,0.0
1014482,0.0
1024509,0.0
1034547,0.0
1044604,0.0
1054656,0.0
1064672,0.0
1074678,0.0
1084761,0.0
1094806,0.0
1104874,0.0
1114907,0.0
1125008,0.0
1135018,0.0
1145105,0.0
1155110,0.0
1165169,0.0
1175253,0.0
1185285,0.0
1195349,0.0
1205402,0.0
1215410,0.0
1225412,0.0
1235460,0.0
1245567,0.0
1255594,0.0
1265662,0.0
1275697,0.0
1285721,0.0
1295799,0.05
1305824,0.0
1315860,0.0
1325867,0.0
1335881,0.0
1345889,0.0
1355952,0.0
1365982,0.0
1375998,0.0
1386017,0.05
1396055,0.0
1406110,0.0
1416123,0.0
1426211,0.0
1436331,0.0
1446402,0.0
1456407,0.0
1466453,0.0
1476533,0.0
1486536,0.0
1496551,0.0
1506557,0.0
1516623,0.0
1526694,0.0
1536715,0.0
1546718,0.0
1556749,0.0
1566828,0.0
1576889,0.0
1586965,0.0
1597029,0.0
1607063,0.0
1617107,0.0
1627164,0.0
1637239,0.0
1647295,0.0
1657348,0.0
1667377,0.0
1677395,0.0
1687450,0.0
1697529,0.0
1707609,0.0
1717694,0.0
1727796,0.0
1737827,0.0
1747897,0.0
1757963,0.0
1767976,0.0
1777988,0.0
1788079,0.0
1798147,0.0
1808185,0.0
1818287,0.0
1828292,0.0
1838376,0.0
1848418,0.0
1858448,0.0
1868467,0.0
1878501,0.0
1888529,0.0
1898669,0.0
1908684,0.0
1918734,0.0
1928756,0.0
1938810,0.0
1948865,0.0
1958891,0.0
1968967,0.0
1978994,0.0
1989109,0.0
1999190,0.0
2009233,0.0
2019237,0.0
2029294,0.05
2039331,0.0
2049331,0.0
2059344,0.0
2069355,0.0
2079428,0.0
2089459,0.0
2099520,0.0
2109552,0.0
2119612,0.0
2129656,0.0
2139683,0.0
2149718,0.0
2159761,0.0
2169808,0.0
2179920,0.0
2189948,0.0
2200055,0.0
2210060,0.0
2220139,0.0
2230177,0.0
2240250,0.0
2250289,0.0
2260375,0.0
2270385,0.0
2280413,0.0
2290450,0.0
2300517,0.0
2310559,0.0
2320571,0.0
2330618,0.0
2340625,0.0
2350690,0.0
2360705,0.0
2370769,0.0
2380782,0.0
2390799,0.0
2400814,0.0
2410818,0.0
2420842,0.0
2430846,0.0
2440865,0.0
2450951,0.0
2460953,0.0
2471002,0.0
2481084,0.0
2491085,0.0
2501144,0.0
2511236,0.0
2521275,0.0
2531292,0.0
2541438,0.0
2551482,0.0
2561528,0.0
2571563,0.0
2581662,0.0
2591685,0.05
2601732,0.0
2611792,0.0
2621821,0.0
2631838,0.0
2641877,0.0
2651945,0.0
2662022,0.0
2672110,0.0
2682190,0.0
2692266,0.0
2702359,0.05
2712501,0.0
2722642,0.0
2732643,0.1
2742656,0.0
2752730,0.0
2762766,0.0
2772828,0.0
2782881,0.0
2792933,0.0
2802977,0.0
2812981,0.0
2823010,0.0
2833099,0.0
2843142,0.0
2853162,0.0
2863192,0.0
2873205,0.0
2883259,0.0
2893313,0.0
2903377,0.0
2913402,0.0
2923417,0.0
2933437,0.0
2943439,0.0
2953441,0.0
2963470,0.0
2973472,0.0
2983514,0.0
2993527,0.0
3003595,0.0
3013604,0.0
3023677,0.0
3033730,0.0
3043759,0.0
3053780,0.0
3063802,0.0
3073816,0.0
3083862,0.0
3093871,0.0
3103903,0.0
3113920,0.0
3123963,0.0
3134072,0.0
3144163,0.0
3154209,0.0
3164251,0.0
3174268,0.0
3184311,0.0
3194317,0.0
3204343,0.0
3214346,0.05
3224348,0.0
3234421,0.0
3244441,0.0
3254443,0.0
3264469,0.0
3274497,0.0
3284536,0.0
3294549,0.0
3304562,0.0
3314656,0.0
3324667,0.0
3334681,0.0
3344708,0.0
3354771,0.0
3364818,0.0
3374845,0.0
3384853,0.0
3394906,0.0
3404957,0.0
3414969,0.0
3425015,0.0
3435046,0.0
3445048,0.0
3455066,0.0
3465071,0.0
3475096,0.0
3485172,0.0
3495194,0.0
3505243,0.0
3515328,0.0
3525358,0.0
3535389,0.0
3545433,0.0
3555483,0.0
3565565,0.0
3575610,0.0
3585618,0.0
3595659,0.0
3605661,0.0
3615685,0.0
3625813,0.0
3635819,0.0
3645820,0.0
3655872,0.0
3665878,0.0
3675894,0.0
3685954,0.0
3695983,0.0
3706015,0.0
3716025,0.0
3726038,0.05
3736093,0.0
3746166,0.05
3756291,0.0
3766363,0.0
3776431,0.0
3786448,0.0
3796448,0.0
3806450,0.0
3816459,0.0
3826497,0.0
3836509,0.0
3846510,0.0
3856529,0.0
3866537,0.0
3876560,0.0
3886579,0.0
3896592,0.0
3906615,0.0
3916649,0.0
3926667,0.0
3936716,0.0
3946734,0.0
3956767,0.0
3966768,0.0
3976821,0.0
3986885,0.0
3996919,0.0
4007003,0.0
4017004,0.0
4027024,0.0
4037079,0.0
4047091,0.0
4057124,0.05
4067170,0.0
4077195,0.0
4087328,0.0
4097395,0.0
4107403,0.0
4117417,0.0
4127487,0.0
4137527,0.05
4147599,0.05
4157703,0.0
4167782,0.0
4177822,0.05
4187851,0.05
4197891,0.0
4207929,0.0
4217950,0.0
4228003,0.0
4238071,0.0
4248124,0.0
4258143,0.0
4268242,0.0
4278251,0.0
4288351,0.0
4298362,0.0
4308469,0.0
4318494,0.0
4328498,0.0
4338498,0.0
4348520,0.0
4358523,0.0
4368575,0.0
4378647,0.0
4388660,0.0
4398721,0.0
4408732,0.0
4418767,0.0
4428784,0.0
4438807,0.0
4448841,0.0
4458857,0.0
4468890,0.0
4478970,0.0
4489042,0.0
4499061,0.05
4509087,0.05
4519118,0.0
4529128,0.0
4539155,0.0
4549259,0.0
4559293,0.0
4569316,0.0
4579318,0.0
4589336,0.0
4599364,0.0
4609402,0.0
4619420,0.0
4629462,0.0
4639522,0.0
4649553,0.0
4659572,0.0
4669634,0.0
4679637,0.0
4689638,0.0
4699785,0.0
4709792,0.05
4719880,0.0
4729938,0.0
4739955,0.0
4749957,0.0
4760073,0.0
4770111,0.0
4780150,0.0
4790158,0.05
4800191,0.0
4810291,0.0
4820296,0.0
4830318,0.0
4840353,0.0
4850357,0.0
4860387,0.0
4870455,0.0
4880502,0.0
4890568,0.0
4900586,0.05
4910589,0.0
4920639,0.1
4930676,0.0
4940719,0.1
4950792,0.0
4960825,0.0
4970880,0.0
4980896,0.0
4990940,0.0
5000954,0.0
5011003,0.0
5021030,0.0
5031069,0.0
5041081,0.0
5051091,0.0
5061099,0.0
5071128,0.0
5081140,0.0
5091152,0.0
5101195,0.0
5111207,0.0
5121244,0.0
5131263,0.0
5141286,0.0
5151428,0.0
5161459,0.0
5171497,0.05
5181548,0.0
5191609,0.0
5201647,0.0
5211722,0.05
5221773,0.0
5231830,0.0
5241879,0.0
5251896,0.0
5261928,0.0
5271937,0.1
5281962,0.0
5291994,0.0
5302030,0.0
5312035,0.0
5322041,0.0
5332048,0.0
5342060,0.0
5352064,0.0
5362108,0.0
5372118,0.0
5382119,0.0
5392119,0.0
5402214,0.0
5412250,0.0
5422304,0.0
5432324,0.0
5442397,0.0
5452417,0.0
5462461,0.0
5472487,0.0
5482523,0.0
5492526,0.0
5502536,0.0
5512561,0.0
5522614,0.0
5532649,0.0
5542678,0.0
5552762,0.0
5562804,0.0
5572849,0.0
5582886,0.0
5593014,0.0
5603052,0.0
5613091,0.0
5623156,0.0
5633157,0.0
5643172,0.0
5653212,0.0
5663328,0.0
5673351,0.0
5683387,0.0
5693396,0.0
5703410,0.0
5713420,0.0
5723490,0.0
5733550,0.0
5743600,0.05
5753632,0.05
5763681,0.0
5773762,0.0
5783804,0.0
5793869,0.0
5803927,0.0
5814024,0.0
5824052,0.0
5834070,0.05
5844097,0.0
5854130,0.0
5864138,0.0
5874214,0.0
5884233,0.0
5894250,0.0
5904346,0.0
5914422,0.0
5924453,0.0
5934468,0.0
5944517,0.0
5954571,0.0
5964591,0.0
5974616,0.0
5984728,0.0
5994769,0.0
6004784,0.0
6014830,0.0
6024882,0.0
6034940,0.0
6044957,0.0
6055014,0.0
6065038,0.0
6075074,0.0
6085142,0.05
6095145,0.05
6105155,0.0
6115155,0.0
6125185,0.0
6135215,0.0
6145307,0.0
6155320,0.0
6165334,0.0
6175335,0.05
6185363,0.0
6195474,0.0
6205524,0.1
6215616,0.0
6225631,0.0
6235658,0.05
6245696,0.0
6255729,0.05
6265740,0.0
6275786,0.0
6285875,0.0
6295927,0.0
6305986,0.0
6316073,0.0
6326092,0.05
6336160,0.0
6346169,0.05
6356194,0.0
6366337,0.0
6376450,0.0
6386494,0.0
6396533,0.0
6406536,0.0
6416555,0.0
6426642,0.05
6436668,0.0
6446730,0.0
6456765,0.05
6466832,0.0
6476898,0.0
6486993,0.0
6497018,0.0
6507039,0.0
6517151,0.0
6527169,0.0
6537254,0.05
6547301,0.0
6557344,0.05
6567360,0.0
6577380,0.0
6587455,0.0
6597455,0.0
6607477,0.05
6617511,0.0
6627595,0.0
6637623,0.0
6647664,0.0
6657676,0.0
6667721,0.0
