step,win_rate
33,0.0
10078,0.0
20092,0.0
30105,0.0
40117,0.0
50197,0.0
60204,0.0
70232,0.0
80263,0.0
90291,0.0
100297,0.0
110314,0.0
120336,0.0
130368,0.0
140369,0.0
150403,0.0
160465,0.0
170561,0.0
180667,0.0
190685,0.0
200714,0.0
210740,0.0
220772,0.0
230794,0.0
240906,0.0
250937,0.0
260989,0.0
270998,0.0
281098,0.0
291144,0.0
301161,0.05
311294,0.0
321311,0.0
331352,0.0
341423,0.0
351489,0.0
361616,0.0
371717,0.0
381751,0.0
391764,0.0
401860,0.0
411870,0.0
421870,0.0
431918,0.0
441988,0.0
452018,0.0
462019,0.0
472081,0.0
482121,0.0
492143,0.0
502183,0.0
512183,0.0
522203,0.0
532232,0.0
542232,0.0
552247,0.05
562250,0.0
572267,0.0
582306,0.0
592343,0.0
602351,0.0
612367,0.0
622378,0.0
632427,0.0
642439,0.05
652470,0.0
662497,0.0
672513,0.0
682532,0.0
692575,0.0
702700,0.0
712744,0.0
722834,0.0
732934,0.0
743010,0.0
753022,0.0
763131,0.0
773163,0.0
783217,0.0
793221,0.0
803249,0.0
813285,0.0
823319,0.0
833392,0.0
843471,0.0
853507,0.05
863529,0.0
873551,0.0
883577,0.0
893588,0.0
903619,0.0
913664,0.0
923689,0.0
933700,0.0
943706,0.0
953736,0.0
963767,0.0
973814,0.0
983887,0.0
993905,0.25
1003905,0.0
1013945,0.05
1023970,0.0
1033991,0.0
1044070,0.0
1054116,0.0
1064128,0.0
1074132,0.0
1084187,0.0
1094211,0.05
1104221,0.0
1114276,0.0
1124290,0.0
1134354,0.15
1144416,0.0
1154503,0.0
1164571,0.0
1174599,0.0
1184641,0.05
1194652,0.0
1204709,0.0
1214720,0.0
1224734,0.05
1234777,0.0
1244783,0.0
1254873,0.1
1264901,0.15
1274914,0.1
1284929,0.05
1294968,0.05
1304981,0.05
1314988,0.0
1324993,0.0
1335003,0.0
1345033,0.0
1355128,0.0
1365177,0.0
1375250,0.05
1385261,0.15
1395282,0.0
1405346,0.0
1415391,0.0
1425397,0.15
1435399,0.0
1445402,0.0
1455437,0.0
1465464,0.05
1475502,0.0
1485531,0.0
1495568,0.0
1505583,0.0
1515599,0.15
1525640,0.0
1535697,0.0
1545808,0.0
1555810,0.0
1565839,0.0
1575842,0.0
1585856,0.05
1595890,0.0
1605909,0.05
1615949,0.0
1625963,0.0
1636005,0.0
1646060,0.0
1656108,0.0
1666120,0.0
1676145,0.0
1686219,0.0
1696236,0.0
1706320,0.0
1716395,0.0
1726420,0.0
1736464,0.0
1746497,0.0
1756508,0.1
1766570,0.1
1776574,0.1
1786592,0.0
1796632,0.15
1806662,0.0
1816666,0.0
1826707,0.3
1836756,0.0
1846905,0.0
1856943,0.0
1866949,0.2
1876978,0.0
1887011,0.0
1897072,0.0
1907109,0.0
1917174,0.1
1927217,0.0
1937260,0.05
1947262,0.05
1957301,0.0
1967350,0.25
1977353,0.0
1987398,0.0
1997407,0.05
2007453,0.3
2017516,0.0
2027588,0.0
2037679,0.0
2047736,0.0
2057774,0.0
2067815,0.0
2077921,0.35
2087965,0.0
2098048,0.0
2108069,0.0
2118184,0.0
2128225,0.0
2138238,0.0
2148286,0.0
2158328,0.0
2168345,0.05
2178403,0.0
2188435,0.0
2198543,0.0
2208638,0.05
2218664,0.0
2228705,0.0
2238778,0.0
2248843,0.0
2258958,0.0
2268976,0.0
2278986,0.0
2289065,0.0
2299118,0.1
2309126,0.2
2319139,0.0
2329169,0.15
2339191,0.15
2349229,0.0
2359256,0.5
2369272,0.0
2379274,0.15
2389279,0.0
2399290,0.0
2409297,0.05
2419306,0.0
2429333,0.2
2439372,0.25
2449425,0.55
2459443,0.5
2469545,0.0
2479566,0.35
2489603,0.0
2499616,0.35
2509675,0.3
2519688,0.5
2529696,0.05
2539729,0.55
2549752,0.35
2559794,0.0
2569829,0.05
2579835,0.2
2589941,0.25
2599981,0.2
2610042,0.1
2620081,0.3
2630087,0.05
2640107,0.0
2650142,0.0
2660261,0.35
2670295,0.15
2680368,0.15
2690402,0.25
2700430,0.75
2710446,0.5
2720452,0.1
2730475,0.0
2740495,0.5
2750517,0.1
2760544,0.6
2770588,0.55
2780593,0.05
2790614,0.75
2800633,0.1
2810642,0.2
2820682,0.4
2830697,0.2
2840697,0.0
2850770,0.1
2860906,0.05
2870909,0.0
2880948,0.3
2891001,0.1
2901054,0.1
2911158,0.15
2921167,0.05
2931181,0.25
2941186,0.35
2951213,0.2
2961232,0.0
2971320,0.55
2981321,0.4
2991390,0.0
3001401,0.05
3011420,0.1
3021421,0.05
3031471,0.0
3041472,0.1
3051560,0.0
3061574,0.1
3071618,0.2
3081639,0.25
3091709,0.2
3101770,0.0
3111776,0.0
3121818,0.2
3131851,0.05
3141968,0.0
3151996,0.7
3162003,0.0
3172061,0.5
3182084,0.0
3192120,0.0
3202124,0.0
3212182,0.0
3222286,0.55
3232307,0.0
3242334,0.05
3252368,0.65
3262442,0.05
3272448,0.0
3282517,0.3
3292524,0.0
3302586,0.8
3312601,0.0
3322614,0.25
3332640,0.05
3342674,0.0
3352714,0.25
3362735,0.0
3372778,0.25
3382831,0.2
3392856,0.0
3402898,0.0
3412923,0.0
3423000,0.0
3433044,0.0
3443073,0.0
3453094,0.0
3463095,0.2
3473119,0.0
3483135,0.3
3493163,0.05
3503177,0.4
3513217,0.05
3523289,0.05
3533302,0.45
3543321,0.45
3553387,0.5
3563407,0.25
3573496,0.35
3583518,0.25
3593541,0.4
3603590,0.7
3613636,0.0
3623663,0.35
3633673,0.45
3643678,0.05
3653696,0.4
3663723,0.35
3673769,0.55
3683788,0.65
3693890,0.6
3703938,0.05
3713939,0.65
3723969,0.75
3733988,0.55
3744002,0.3
3754011,0.55
3764023,0.35
3774034,0.4
3784035,0.6
3794058,0.4
3804091,0.6
3814108,0.0
3824144,0.3
3834192,0.25
3844238,0.1
3854238,0.25
3864251,0.2
3874256,0.6
3884275,0.45
3894300,0.4
3904307,0.65
3914398,0.3
3924418,0.3
3934433,0.35
3944438,0.0
3954534,0.05
3964599,0.0
3974607,0.15
3984642,0.0
3994676,0.05
4004732,0.1
4014803,0.05
4024857,0.0
4034883,0.05
4044978,0.2
4055010,0.15
4065059,0.05
4075118,0.1
4085201,0.15
4095232,0.0
4105307,0.2
4115422,0.5
4125454,0.2
4135491,0.15
4145564,0.5
4155581,0.65
4165663,0.1
4175677,0.0
4185682,0.6
