step,win_rate
83,0.0
10173,0.0
20200,0.0
30341,0.0
40353,0.0
50402,0.0
60414,0.0
70416,0.0
80505,0.0
90599,0.0
100617,0.0
110666,0.0
120721,0.0
130752,0.0
140755,0.0
150766,0.0
160782,0.0
170806,0.0
180839,0.0
190874,0.0
200905,0.0
210932,0.0
220974,0.0
230993,0.0
241009,0.0
251009,0.0
261111,0.0
271125,0.0
281126,0.0
291194,0.0
301231,0.0
311240,0.0
321267,0.0
331294,0.0
341315,0.0
351405,0.0
361447,0.0
371454,0.0
381497,0.0
391523,0.0
401618,0.0
411728,0.0
421735,0.0
431781,0.0
441790,0.0
451827,0.0
461863,0.0
471941,0.0
481970,0.0
491994,0.0
502031,0.0
512031,0.0
522084,0.0
532109,0.1
542124,0.0
552157,0.0
562193,0.0
572312,0.0
582330,0.0
592375,0.0
602386,0.0
612474,0.0
622525,0.0
632570,0.05
642616,0.05
652622,0.0
662724,0.0
672734,0.0
682775,0.05
692778,0.0
702835,0.0
712919,0.0
722934,0.0
732989,0.0
743047,0.0
753048,0.0
763064,0.0
773073,0.0
783081,0.0
793150,0.0
803178,0.0
813230,0.0
823264,0.0
833267,0.0
843311,0.0
853366,0.0
863464,0.0
873494,0.0
883602,0.0
893673,0.0
903693,0.0
913745,0.0
923745,0.0
933851,0.0
943919,0.0
953927,0.0
964010,0.0
974134,0.0
984170,0.0
994202,0.0
1004275,0.0
1014307,0.0
1024339,0.0
1034378,0.0
1044432,0.0
1054452,0.0
1064499,0.0
1074517,0.0
1084535,0.0
1094580,0.05
1104595,0.0
1114719,0.0
1124735,0.0
1134830,0.0
1144898,0.0
1154953,0.0
1165001,0.0
1175099,0.0
1185216,0.0
1195329,0.0
1205365,0.0
1215471,0.0
1225506,0.0
1235564,0.0
1245660,0.0
1255675,0.0
1265737,0.0
1275801,0.0
1285834,0.05
1295917,0.0
1305981,0.0
1316020,0.0
1326034,0.0
1336037,0.0
1346049,0.0
1356063,0.0
1366107,0.0
1376109,0.0
1386186,0.0
1396199,0.0
1406220,0.0
1416307,0.05
1426319,0.05
1436388,0.0
1446402,0.05
1456470,0.0
1466507,0.0
1476522,0.0
1486584,0.0
1496628,0.0
1506678,0.0
1516686,0.0
1526752,0.0
1536837,0.0
1546883,0.0
1556892,0.0
1566916,0.0
1576975,0.0
1587094,0.0
1597182,0.0
1607257,0.0
1617278,0.0
1627310,0.0
1637340,0.05
1647406,0.0
1657501,0.0
1667506,0.0
1677592,0.0
1687602,0.0
1697662,0.0
1707700,0.0
1717811,0.0
1727881,0.0
1737932,0.0
1747972,0.0
1757980,0.0
1768035,0.0
1778164,0.0
1788171,0.0
1798200,0.0
1808285,0.0
1818326,0.0
1828380,0.0
1838386,0.0
1848448,0.0
1858464,0.0
1868511,0.0
1878536,0.0
1888615,0.0
1898720,0.0
1908723,0.0
1918784,0.0
1928864,0.0
1938878,0.0
1948902,0.0
1958916,0.0
1968932,0.0
1978956,0.0
1988994,0.0
1999095,0.0
2009181,0.05
2019218,0.0
2029306,0.0
2039432,0.0
2049503,0.0
2059515,0.0
2069561,0.0
2079630,0.0
2089680,0.0
2099698,0.0
2109846,0.0
2119863,0.0
2129923,0.0
2140038,0.0
2150038,0.05
2160085,0.0
2170210,0.0
2180348,0.0
2190358,0.0
2200358,0.0
2210431,0.0
2220474,0.0
2230586,0.0
2240692,0.0
2250749,0.0
2260864,0.0
2270869,0.0
2280885,0.0
2290905,0.05
2300944,0.0
2310944,0.0
2320976,0.0
2330987,0.0
2341032,0.0
2351076,0.0
2361129,0.0
2371200,0.0
2381220,0.0
2391336,0.0
2401430,0.0
2411550,0.0
2421553,0.0
2431556,0.0
2441607,0.0
2451639,0.0
2461671,0.0
2471803,0.0
2481805,0.0
2491812,0.0
2501854,0.0
2511854,0.0
2521908,0.0
2531950,0.0
2541982,0.0
2552050,0.0
2562140,0.0
2572179,0.0
2582208,0.0
2592315,0.0
2602319,0.0
2612344,0.0
2622347,0.0
2632430,0.0
2642439,0.0
2652461,0.0
2662485,0.0
2672534,0.0
2682547,0.0
2692585,0.0
2702643,0.0
2712686,0.0
2722696,0.0
2732726,0.0
2742768,0.0
2752794,0.0
2762825,0.0
2772856,0.0
2782857,0.0
2792924,0.0
2803034,0.0
2813088,0.0
2823147,0.0
2833158,0.05
2843198,0.0
2853274,0.05
2863281,0.1
2873307,0.0
2883332,0.0
2893358,0.0
2903457,0.0
2913529,0.0
2923541,0.0
2933566,0.0
2943589,0.0
2953630,0.0
2963676,0.0
2973708,0.15
2983734,0.05
2993742,0.2
3003766,0.1
3013784,0.2
3023788,0.1
3033836,0.15
3043866,0.0
3053907,0.0
3063968,0.0
3074067,0.0
3084148,0.05
3094157,0.1
3104172,0.0
3114181,0.0
3124261,0.0
3134280,0.05
3144301,0.0
3154335,0.0
3164356,0.0
3174359,0.0
3184363,0.0
3194464,0.05
3204506,0.0
3214577,0.0
3224587,0.0
3234716,0.0
3244749,0.0
3254765,0.0
3264862,0.0
3274881,0.0
3284987,0.0
3295114,0.0
3305199,0.0
3315289,0.0
3325301,0.0
3335341,0.0
3345360,0.0
3355382,0.0
3365459,0.15
3375491,0.0
3385515,0.0
3395636,0.0
3405705,0.0
3415712,0.0
3425713,0.0
3435731,0.1
3445754,0.1
3455872,0.0
3465873,0.0
3475912,0.05
3485969,0.25
3496039,0.0
3506068,0.0
3516114,0.0
3526170,0.0
3536224,0.05
3546226,0.0
3556236,0.1
3566300,0.0
3576327,0.0
3586369,0.0
3596389,0.0
3606398,0.3
3616449,0.3
3626503,0.0
3636543,0.2
3646605,0.05
3656669,0.5
3666686,0.55
3676762,0.1
3686865,0.05
3696952,0.0
3706978,0.35
3716993,0.15
3727038,0.2
3737066,0.05
3747100,0.1
3757114,0.0
3767142,0.1
3777145,0.1
3787146,0.0
3797150,0.0
3807217,0.0
3817251,0.2
3827264,0.0
3837290,0.0
3847339,0.3
3857381,0.05
3867471,0.25
3877558,0.0
3887586,0.0
3897697,0.0
3907697,0.15
3917740,0.1
3927768,0.1
3937840,0.2
3947979,0.15
3958013,0.15
3968022,0.2
3978079,0.0
3988102,0.6
3998157,0.1
4008168,0.0
4018211,0.15
4028240,0.05
4038276,0.05
4048343,0.1
4058367,0.0
4068384,0.05
4078436,0.0
