step,win_rate
27,0.0
10126,0.0
20142,0.0
30164,0.0
40174,0.0
50196,0.0
60245,0.0
70247,0.0
80258,0.0625
90269,0.0
100309,0.0
110314,0.03125
120328,0.0
130353,0.0
140366,0.0
150418,0.0
160444,0.0
170459,0.0
180461,0.0
190482,0.0
200510,0.0
210542,0.0
220558,0.0
230606,0.0
240703,0.0
250852,0.0
260865,0.0
270927,0.0
280977,0.0
291040,0.0
301060,0.0
311089,0.0
321091,0.125
331094,0.0
341142,0.0
351183,0.0
361206,0.03125
371304,0.0
381324,0.0
391457,0.0
401475,0.0
411480,0.0
421584,0.0
431632,0.0
441713,0.0
451723,0.0
461729,0.0
471771,0.0
481786,0.0625
491819,0.0
501892,0.0
511934,0.0
521984,0.0
532014,0.0
542069,0.0625
552200,0.03125
562206,0.0
572212,0.0625
582267,0.0
592322,0.0
602359,0.09375
612378,0.0625
622401,0.15625
632422,0.0
642435,0.0
652456,0.0
662521,0.0
672636,0.0
682639,0.0
692649,0.0
702706,0.0
712780,0.0
722920,0.0
732946,0.0
743027,0.03125
753065,0.0
763117,0.0
773138,0.0
783221,0.0
793331,0.0
803408,0.0
813457,0.0
823507,0.0
833537,0.0
843667,0.0
853707,0.03125
863716,0.125
873782,0.03125
883817,0.0
893879,0.0
903888,0.125
913954,0.15625
923986,0.03125
933999,0.03125
944010,0.0
954028,0.03125
964039,0.375
974088,0.125
984137,0.15625
994153,0.0
1004154,0.0
1014158,0.09375
1024207,0.03125
1034239,0.0625
1044294,0.28125
1054300,0.15625
1064350,0.125
1074367,0.375
1084368,0.0
1094368,0.375
1104397,0.5625
1114421,0.5
1124424,0.5625
1134515,0.53125
1144534,0.4375
1154594,0.125
1164609,0.0625
1174659,0.0625
1184737,0.0625
1194804,0.03125
1204867,0.21875
1214876,0.125
1224883,0.0
1234904,0.0625
1244916,0.03125
1254975,0.0
1265055,0.0
1275077,0.0
1285104,0.0
1295116,0.0
1305134,0.375
1315157,0.09375
1325229,0.03125
1335257,0.03125
1345295,0.5625
1355352,0.59375
1365390,0.5
1375464,0.75
1385465,0.75
1395483,0.625
1405489,0.65625
1415547,0.625
1425596,0.375
1435696,0.6875
1445727,0.46875
1455728,0.59375
1465745,0.40625
1475865,0.59375
1485975,0.53125
1495977,0.59375
1506028,0.75
1516106,0.84375
1526144,0.9375
1536151,0.40625
1546171,0.25
1556192,0.46875
1566238,0.78125
